post_id,caption,media_url,cover_url,likes,comments,shares,collects,views,followers,createTime_epoch,created_at_iso,music_name,hashtag_list,hashtag_str,hashtag_count,created_at,caption_clean,caption_length,word_count,total_interactions,engagement_rate,likes_log1p,comments_log1p,shares_log1p,views_log1p,followers_log1p,total_interactions_log1p,engagement_level,emoji_count,has_trend_keyword,has_trend_hashtag,has_trend_song,is_related_gameshow,created_at_vn,time,is_weekend
7.246354370701561e+18,Ban nhạc mọi người gất iu 🤪 #xuhuong #xuhuongtiktok #Sam #trending ,https://api.apify.com/v2/key-value-stores/2zqu3fV3Gd6pfBg1C/records/video-samngoffic-20230619111556-7246354370701561094.mp4,https://api.apify.com/v2/key-value-stores/2zqu3fV3Gd6pfBg1C/records/cover-samngoffic-20230619111556-7246354370701561094.jpg,33000.0,167.0,282.0,797.0,857000.0,2200000.0,1687173356.0,2023-06-19T11:15:56.000Z,nhạc nền - Ngọc Ánh,"['#xuhuong', '#xuhuongtiktok', '#sam', '#trending']",#xuhuong #xuhuongtiktok #sam #trending,4,2023-06-19 11:15:56+00:00,ban nhạc mọi người gất iu,25,6,34246.0,0.0399603267211201,10.404293143019792,5.123963979403259,5.645446897643238,13.66119436444038,14.603968372873895,10.44135424861316,low,1,1,0,0,0,2023-06-19 18:15:56+07:00,18,0
7.581423612838661e+18,Độ Mixi đã căng sau khi xem live của mẹ Ogenus #meogenus #ciin #domixi ,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/video-stttamtran-20251208095544-7581423612838661394.mp4,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/cover-stttamtran-20251208095544-7581423612838661394.jpg,981.0,24.0,81.0,44.0,174200.0,22.0,1765187744.0,2025-12-08T09:55:44.000Z,nhạc nền - Anti Độ Tọc,"['#meogenus', '#ciin', '#domixi']",#meogenus #ciin #domixi,3,2025-12-08 09:55:44+00:00,độ mixi đã căng sau khi xem live của mẹ ogenus,46,11,1130.0,0.0064867967853042,6.889591308354466,3.218875824868201,4.406719247264253,12.067965083912192,3.1354942159291497,7.030857476116121,low,0,0,0,0,0,2025-12-08 16:55:44+07:00,16,0
7.169909690590039e+18,#DoiDoiThiAnNgay #KorenoChajang ,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/video-tranthanh1-20221125111131-7169909690590039322.mp4,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/cover-tranthanh1-20221125111131-7169909690590039322.jpg,48100.0,196.0,138.0,1703.0,1100000.0,7300000.0,1669374691.0,2022-11-25T11:11:31.000Z,Koreno Chajang,"['#doidoithianngay', '#korenochajang']",#doidoithianngay #korenochajang,2,2022-11-25 11:11:31+00:00,,0,0,50137.0,0.0455790909090909,10.781058245898532,5.2832037287379885,4.934473933130692,13.910821646859096,15.803385043104912,10.822534482604,medium,0,0,0,0,0,2022-11-25 18:11:31+07:00,18,0
7.421911441067855e+18,"Du lịch Thái Lan tự túc cùng gia đình nhiều thế hệ chưa bao giờ là dễ, mà còn có thành viên bị say xe nặng nữa nên di chuyển cũng hạn chế hơn.
Nhưng hông sao, với thâm niên nhiều năm lăn lộn ở Thái Lan cùng sự góp sức từ sữa đậu nành Fami Canxi – nay thêm canxi từ tảo biển giúp Khoai cứng cáp trăm phần, xuất sắc hoàn thành thử thách của chuyến đi. #ThanhNienCungFamiCanxi #KhoaiLangThang #Cungcaptramphan #Daunanhthoi ",https://api.apify.com/v2/key-value-stores/AI0RqLjc9BnZ8W0Dq/records/video-khoailangt-20241004132701-7421911441067855122.mp4,https://api.apify.com/v2/key-value-stores/AI0RqLjc9BnZ8W0Dq/records/cover-khoailangt-20241004132701-7421911441067855122.jpg,112700.0,1013.0,1414.0,2624.0,1900000.0,2800000.0,1728048421.0,2024-10-04T13:27:01.000Z,nhạc nền - Khoai Lang Thang,"['#thanhniencungfamicanxi', '#khoailangthang', '#cungcaptramphan', '#daunanhthoi']",#thanhniencungfamicanxi #khoailangthang #cungcaptramphan #daunanhthoi,4,2024-10-04 13:27:01+00:00,du lịch thái lan tự túc cùng gia đình nhiều thế hệ chưa bao giờ là dễ mà còn có thành viên bị say xe nặng nữa nên di chuyển cũng hạn chế hơn nhưng hông sao với thâm niên nhiều năm lăn lộn ở thái lan cùng sự góp sức từ sữa đậu nành fami canxi nay thêm canxi từ tảo biển giúp khoai cứng cáp trăm phần xuất sắc hoàn thành thử thách của chuyến đi,342,78,117751.0,0.0619742105263157,11.632493573102964,6.921658184151129,7.254884810077338,14.45736497045232,14.845130332288226,11.676335996872425,medium,0,1,0,0,0,2024-10-04 20:27:01+07:00,20,0
7.519124123453296e+18,"Ngày 8: Hành trình 100 ngày thay đổi bản thân. Nay tập bụng và mông của chị Châu Bùi 😚 
Manifest dáng đẹp một phần của chị 😍😍#CapCut #100ngaythaydoibanthan #thaydoibatngo #xh #viral #fup #xuhuong",https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/video-mecodamkho-20250623124153-7519124123453295890.mp4,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/cover-mecodamkho-20250623124153-7519124123453295890.jpg,24.0,1.0,1.0,0.0,579.0,15.0,1750682513.0,2025-06-23T12:41:53.000Z,Every Breath you take,"['#capcut', '#100ngaythaydoibanthan', '#thaydoibatngo', '#xh', '#viral', '#fup', '#xuhuong']",#capcut #100ngaythaydoibanthan #thaydoibatngo #xh #viral #fup #xuhuong,7,2025-06-23 12:41:53+00:00,ngày 8 hành trình 100 ngày thay đổi bản thân nay tập bụng và mông của chị châu bùi manifest dáng đẹp một phần của chị,117,26,26.0,0.0449050086355785,3.218875824868201,0.6931471805599453,0.6931471805599453,6.363028103540465,2.772588722239781,3.295836866004329,medium,3,1,1,0,0,2025-06-23 19:41:53+07:00,19,0
6.993324087221194e+18,Muốn cái gì thì nóiiiiii ! 😚 Duet với Khánh nhá #Zhoufam ơiii ❤️ #duet #duykhanh,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-duykhanhzh-20210806142909-6993324087221194011.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-duykhanhzh-20210806142909-6993324087221194011.jpg,9135.0,85.0,34.0,24.0,196700.0,1400000.0,1628260149.0,2021-08-06T14:29:09.000Z,MUỐN CÁI GÌ,"['#zhoufam', '#duet', '#duykhanh']",#zhoufam #duet #duykhanh,3,2021-08-06 14:29:09+00:00,muốn cái gì thì nóiiiiii duet với khánh nhá ơiii,48,10,9278.0,0.0471682765632943,9.119977931895791,4.454347296253507,3.555348061489413,12.189440088248316,14.151983508870948,9.13550906135318,medium,2,0,0,0,0,2021-08-06 21:29:09+07:00,21,0
6.900915847297027e+18,Dăm ba chú kiến ba khoang đốt trên cổ cũng không thể cản trở Châu 👿 #tiktokvietnam #fyp #tiktokfashion #LouisVuitton,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-chaubui-20201130135800-6900915847297027330.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-chaubui-20201130135800-6900915847297027330.jpg,132900.0,1079.0,304.0,117.0,1600000.0,2100000.0,1606744680.0,2020-11-30T13:58:00.000Z,Wake Up,"['#tiktokvietnam', '#fyp', '#tiktokfashion', '#louisvuitton']",#tiktokvietnam #fyp #tiktokfashion #louisvuitton,4,2020-11-30 13:58:00+00:00,dăm ba chú kiến ba khoang đốt trên cổ cũng không thể cản trở châu,65,15,134400.0,0.084,11.797359769127503,6.984716320118265,5.720311776607412,14.285514812209817,14.557448378884017,11.808583147519697,high,1,0,0,0,0,2020-11-30 20:58:00+07:00,20,0
7.040989309658303e+18,Noel sắp đến!!!!,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-tranthanh1-20211213011436-7040989309658303746.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-tranthanh1-20211213011436-7040989309658303746.jpg,84300.0,363.0,150.0,315.0,1200000.0,7300000.0,1639358076.0,2021-12-13T01:14:36.000Z,original sound - Trấn Thành,[],,0,2021-12-13 01:14:36+00:00,noel sắp đến,12,3,85128.0,0.07094,11.342149006315791,5.8971538676367405,5.017279836814924,13.997832948091215,15.803385043104912,11.35192303206883,high,0,0,0,0,0,2021-12-13 08:14:36+07:00,8,0
7.18804237220535e+18,"Năm mới thì cái gì cũng phải mới hết nha 

#posee
#DépbánhmìAirPosee 
#poseevn
#2in1 #quynhanhshyn #fyp ",https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-quynhanhsh-20230113075538-7188042372205350145.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-quynhanhsh-20230113075538-7188042372205350145.jpg,2420.0,19.0,69.0,34.0,429900.0,1400000.0,1673596538.0,2023-01-13T07:55:38.000Z,Floating(抖音热搜版),"['#posee', '#dépbánhmìairposee', '#poseevn', '#2in1', '#quynhanhshyn', '#fyp']",#posee #dépbánhmìairposee #poseevn #2in1 #quynhanhshyn #fyp,6,2023-01-13 07:55:38+00:00,năm mới thì cái gì cũng phải mới hết nha,40,10,2542.0,0.005913003023959,7.791935956938058,2.995732273553991,4.248495242049359,12.971310228604022,14.151983508870948,7.841099765422119,low,0,0,0,0,0,2023-01-13 14:55:38+07:00,14,0
7.535056815059389e+18,ko có @Hoàng Diệp Anh nào bị tỗn thương trong clip này hớt #HoangDiepAnh #Misthy ,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/video-mcmisthy-20250805110853-7535056815059389703.mp4,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/cover-mcmisthy-20250805110853-7535056815059389703.jpg,75000.0,337.0,1188.0,2375.0,1700000.0,5200000.0,1754392133.0,2025-08-05T11:08:53.000Z,CÁCH (YÊU ĐÚNG) ĐIỆU,"['#hoangdiepanh', '#misthy']",#hoangdiepanh #misthy,2,2025-08-05 11:08:53+00:00,ko có diệp anh nào bị tỗn thương trong clip này hớt,51,12,78900.0,0.0464117647058823,11.225256725762891,5.823045895483019,7.080867896690782,14.346139397261563,15.46416937585933,11.275949181024878,medium,0,0,0,0,0,2025-08-05 18:08:53+07:00,18,0
7.444558694181785e+18,Khám phá Busan thôi nào ❤️#ninhduonglanngoc #anessavn  #anessamildmilk ,https://api.apify.com/v2/key-value-stores/YxfQAy6b2zxudWjbC/records/video-ninhduongl-20241204141004-7444558694181784848.mp4,https://api.apify.com/v2/key-value-stores/YxfQAy6b2zxudWjbC/records/cover-ninhduongl-20241204141004-7444558694181784848.jpg,24100.0,108.0,102.0,579.0,313400.0,4000000.0,1733321404.0,2024-12-04T14:10:04.000Z,蜜桃物语,"['#ninhduonglanngoc', '#anessavn', '#anessamildmilk']",#ninhduonglanngoc #anessavn #anessamildmilk,3,2024-12-04 14:10:04+00:00,khám phá busan thôi nào,23,5,24889.0,0.0794160816847479,10.090008612393838,4.691347882229144,4.634728988229636,12.655238799709434,15.201805169084134,10.122221395361638,high,1,1,0,1,0,2024-12-04 21:10:04+07:00,21,0
7.419326766030048e+18,"Ủa rồi mần saooo qua này nhỉ , con bé làm đủ mọi mặt dồi  🥹
#ninhduonglanngoc #ditimniemvui #ndln #lanngoc ",https://api.apify.com/v2/key-value-stores/YxfQAy6b2zxudWjbC/records/video-ninhduongl-20240927141710-7419326766030048530.mp4,https://api.apify.com/v2/key-value-stores/YxfQAy6b2zxudWjbC/records/cover-ninhduongl-20240927141710-7419326766030048530.jpg,98900.0,531.0,829.0,3484.0,9900000.0,4000000.0,1727446630.0,2024-09-27T14:17:10.000Z,Funny Song,"['#ninhduonglanngoc', '#ditimniemvui', '#ndln', '#lanngoc']",#ninhduonglanngoc #ditimniemvui #ndln #lanngoc,4,2024-09-27 14:17:10+00:00,ủa rồi mần saooo qua này nhỉ con bé làm đủ mọi mặt dồi,54,14,103744.0,0.0104791919191919,11.501874628783144,6.2766434893416445,6.721425700790643,16.108045416114916,15.201805169084134,11.549691244160552,low,1,0,0,0,0,2024-09-27 21:17:10+07:00,21,0
7.283866333052243e+18,"Ai nấy cũng diện đồ đẹp mà phải mặc dresscode show của tui hết rùi, thương gì đâu 🥹
Chi cảm ơn tình cảm của các bạn khán giả thiệt là nhiều 🫶

#PhuongMyChi #VutruCobay #PMCEntertainment #DTAP #VMAS #WarnerMusicVN #TikTokGiaiTri ",https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-phuongmych-20230928132130-7283866333052243208.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-phuongmych-20230928132130-7283866333052243208.jpg,6562.0,32.0,23.0,158.0,208900.0,5300000.0,1695907290.0,2023-09-28T13:21:30.000Z,Bóng Phù Hoa,"['#phuongmychi', '#vutrucobay', '#pmcentertainment', '#dtap', '#vmas', '#warnermusicvn', '#tiktokgiaitri']",#phuongmychi #vutrucobay #pmcentertainment #dtap #vmas #warnermusicvn #tiktokgiaitri,7,2023-09-28 13:21:30+00:00,ai nấy cũng diện đồ đẹp mà phải mặc dresscode show của tui hết rùi thương gì đâu chi cảm ơn tình cảm của các bạn khán giả thiệt là nhiều,136,31,6775.0,0.0324317855433221,8.789203094473724,3.49650756146648,3.1780538303479458,12.249615734512616,15.483217567201578,8.821142236331891,low,1,0,0,0,0,2023-09-28 20:21:30+07:00,20,0
7.479336901267181e+18,"Ngày hội bánh xèo khép lại mà vibe vẫn còn đây nèee!! ✨ Hôm nay là 8/3, chúc tất cả những người đẹp của Chi luôn xinh đẹp, hạnh phúc và được yêu thương nhiều hơn nữa nhoaa! 
#phuongmychi #nhagiatien #mytien #8Thang3 #Banhxeocuame",https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-phuongmych-20250308072710-7479336901267180808.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-phuongmych-20250308072710-7479336901267180808.jpg,8639.0,154.0,122.0,638.0,229000.0,5300000.0,1741418830.0,2025-03-08T07:27:10.000Z,"Ầu Ơ Ví Dầu (Theme Song From ""Nhà Gia Tiên"")","['#phuongmychi', '#nhagiatien', '#mytien', '#8thang3', '#banhxeocuame']",#phuongmychi #nhagiatien #mytien #8thang3 #banhxeocuame,5,2025-03-08 07:27:10+00:00,ngày hội bánh xèo khép lại mà vibe vẫn còn đây nèee hôm nay là 8 3 chúc tất cả những người đẹp của chi luôn xinh đẹp hạnh phúc và được yêu thương nhiều hơn nữa nhoaa,165,38,9553.0,0.0417161572052401,9.0641578617981,5.043425116919247,4.812184355372417,12.34148164933907,15.483217567201578,9.164715193949908,medium,1,1,1,0,0,2025-03-08 14:27:10+07:00,14,1
6.933864901014244e+18,Hôm nay có trend làm Album Cover thì mình làm MV luôn nha 😆🌸#tiktokvietnam #LearnOnTikTok #fyp #chaubui,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-chaubui-20210227085710-6933864901014244610.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-chaubui-20210227085710-6933864901014244610.jpg,11100.0,40.0,65.0,43.0,191500.0,2100000.0,1614416230.0,2021-02-27T08:57:10.000Z,Radio,"['#tiktokvietnam', '#learnontiktok', '#fyp', '#chaubui']",#tiktokvietnam #learnontiktok #fyp #chaubui,4,2021-02-27 08:57:10+00:00,hôm nay có trend làm album cover thì mình làm mv luôn nha,57,13,11248.0,0.0587362924281984,9.314790473332646,3.713572066704308,4.189654742026425,12.162648309521318,14.557448378884017,9.328034514792826,medium,2,1,0,0,0,2021-02-27 15:57:10+07:00,15,1
7.529517921610026e+18,Những cổ máy nhảy! @LAMOON #phuongmychi ,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-phuongmych-20250721125508-7529517921610026248.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-phuongmych-20250721125508-7529517921610026248.jpg,248800.0,1540.0,5011.0,9056.0,3500000.0,5300000.0,1753102508.0,2025-07-21T12:55:08.000Z,original sound,['#phuongmychi'],#phuongmychi,1,2025-07-21 12:55:08+00:00,những cổ máy nhảy,17,4,264407.0,0.0755448571428571,12.42440865913169,7.340186835320115,8.51959031601596,15.068273812173889,15.483217567201578,12.48524864368801,high,0,0,0,0,0,2025-07-21 19:55:08+07:00,19,0
7.51096273827801e+18,Con trai và con gái khi đi du lịch 🥲,https://api.apify.com/v2/key-value-stores/2zqu3fV3Gd6pfBg1C/records/video-samngoffic-20250601125137-7510962738278010133.mp4,https://api.apify.com/v2/key-value-stores/2zqu3fV3Gd6pfBg1C/records/cover-samngoffic-20250601125137-7510962738278010133.jpg,1421.0,26.0,70.0,40.0,73400.0,2200000.0,1748782297.0,2025-06-01T12:51:37.000Z,nhạc nền - Sam Official,[],,0,2025-06-01 12:51:37+00:00,con trai và con gái khi đi du lịch,34,9,1557.0,0.0212125340599455,7.259819610363186,3.295836866004329,4.262679877041316,11.203692838488005,14.603968372873895,7.351158226430694,low,1,1,0,0,0,2025-06-01 19:51:37+07:00,19,1
7.558061977113873e+18,"unbox hộp quà của Tik Tok cùng tuiiiiiii
#Misthy",https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/video-mcmisthy-20251006110039-7558061977113873672.mp4,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/cover-mcmisthy-20251006110039-7558061977113873672.jpg,9272.0,138.0,70.0,338.0,301700.0,5200000.0,1759748439.0,2025-10-06T11:00:39.000Z,nhạc nền - Misthy,['#misthy'],#misthy,1,2025-10-06 11:00:39+00:00,unbox hộp quà của tik tok cùng tuiiiiiii,40,8,9818.0,0.032542260523699,9.134862230800223,4.934473933130692,4.262679877041316,12.617191739692538,15.46416937585933,9.19207456316929,low,0,1,0,0,0,2025-10-06 18:00:39+07:00,18,0
7.57578549677787e+18,❤️,https://api.apify.com/v2/key-value-stores/xaMSKwQx3U3VtZ8sX/records/video-duongbaola-20251123051657-7575785496777870610.mp4,https://api.apify.com/v2/key-value-stores/xaMSKwQx3U3VtZ8sX/records/cover-duongbaola-20251123051657-7575785496777870610.jpg,2675.0,37.0,32.0,58.0,75200.0,6300000.0,1763875017.0,2025-11-23T05:16:57.000Z,nhạc nền - Lê Dương Bảo.Lâm,[],,0,2025-11-23 05:16:57+00:00,,0,0,2802.0,0.0372606382978723,7.892078421248119,3.6375861597263857,3.49650756146648,11.227919807721856,15.656060350091908,7.938445551164788,low,1,0,0,0,0,2025-11-23 12:16:57+07:00,12,1
7.513471849506819e+18,,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-mcmisthy-20250608070810-7513471849506819336.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-mcmisthy-20250608070810-7513471849506819336.jpg,177700.0,589.0,5136.0,3066.0,2600000.0,5200000.0,1749366490.0,2025-06-08T07:08:10.000Z,nhạc nền - 🌹Alayly 🌹,[],,0,2025-06-08 07:08:10+00:00,,0,0,186491.0,0.0717273076923076,12.087857641588924,6.380122536899765,8.544224530467268,14.77102238760702,15.46416937585933,12.136143621703612,high,0,0,0,0,0,2025-06-08 14:08:10+07:00,14,1
7.464482940219674e+18,"Nhóm ĐA SẮC cùng nhau đón Tết HTV... 

#DuyKhanh #维庆周周 
#DaSac #HTVTet #JunPham
#TangPhuc #HuyR ",https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-duykhanhzh-20250127064614-7464482940219673874.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-duykhanhzh-20250127064614-7464482940219673874.jpg,3593.0,53.0,44.0,122.0,41600.0,1400000.0,1737960374.0,2025-01-27T06:46:14.000Z,Con Về Rồi,"['#duykhanh', '#维庆周周', '#dasac', '#htvtet', '#junpham', '#tangphuc', '#huyr']",#duykhanh #维庆周周 #dasac #htvtet #junpham #tangphuc #huyr,7,2025-01-27 06:46:14+00:00,nhóm đa sắc cùng nhau đón tết htv,33,8,3812.0,0.0916346153846153,8.187021067343505,3.9889840465642745,3.80666248977032,10.635879484421974,14.151983508870948,8.246171559857563,high,0,0,0,0,0,2025-01-27 13:46:14+07:00,13,0
7.327617976046292e+18,"Muốn chơi nhanh thì chơi một mình, muốn chơi mau thắng thì chơi cùng nhau hihi, nhớ rủ bạn bè chơi Dragon Gem như team anh Long nha 

#BiaSaigon #DragonGem#SanRongNhanLoc",https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-mcmisthy-20240124120000-7327617976046292242.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-mcmisthy-20240124120000-7327617976046292242.jpg,8908.0,44.0,33.0,116.0,701800.0,5200000.0,1706097600.0,2024-01-24T12:00:00.000Z,nhạc nền - Misthy,"['#biasaigon', '#dragongem', '#sanrongnhanloc']",#biasaigon #dragongem #sanrongnhanloc,3,2024-01-24 12:00:00+00:00,muốn chơi nhanh thì chơi một mình muốn chơi mau thắng thì chơi cùng nhau hihi nhớ rủ bạn bè chơi dragon gem như team anh long nha,129,28,9101.0,0.0129680820746651,9.094817280720644,3.80666248977032,3.5263605246161616,13.461405167037618,15.46416937585933,9.116249448576587,low,0,0,0,0,0,2024-01-24 19:00:00+07:00,19,0
7.539021764198714e+18,"Chúc mừng Quỳnh Anh Shyn chạm mốc 2,9 triệu trên IG 😍 #QuynhAnhShyn #SoundsOfVietnam #quynhanhshynfc ",https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/video-fcquynhanh-20250816033453-7539021764198714631.mp4,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/cover-fcquynhanh-20250816033453-7539021764198714631.jpg,695.0,4.0,4.0,16.0,14100.0,18300.0,1755315293.0,2025-08-16T03:34:53.000Z,nhạc nền - Nét và Nốt,"['#quynhanhshyn', '#soundsofvietnam', '#quynhanhshynfc']",#quynhanhshyn #soundsofvietnam #quynhanhshynfc,3,2025-08-16 03:34:53+00:00,chúc mừng quỳnh anh shyn chạm mốc 2 9 triệu trên ig,51,12,719.0,0.0509929078014184,6.54534966033442,1.6094379124341005,1.6094379124341005,9.55400099583723,9.814710982145282,6.579251212010101,medium,1,0,0,0,0,2025-08-16 10:34:53+07:00,10,1
6.965798222203801e+18,Ai thích xem phim ngôn tình Trung Quốc xong tưởng tượng cười khúc khích giống Bống điểm danh❤️ @lyhannn tteacosplay,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/video-lebong95-20210524101446-6965798222203800834.mp4,https://api.apify.com/v2/key-value-stores/dG0MaVo1TYKMqcmPv/records/cover-lebong95-20210524101446-6965798222203800834.jpg,95300.0,441.0,212.0,410.0,1400000.0,10100000.0,1621851286.0,2021-05-24T10:14:46.000Z,nhạc nền - Le bong,[],,0,2021-05-24 10:14:46+00:00,ai thích xem phim ngôn tình trung quốc xong tưởng tượng cười khúc khích giống bống điểm danh tteacosplay,104,19,96363.0,0.0688307142857142,11.464795582766676,6.091309882077698,5.3612921657094255,14.151983508870948,16.128046080821385,11.475887966867663,high,1,0,0,0,0,2021-05-24 17:14:46+07:00,17,0
7.419696113822813e+18,Đang đi fashion week tự nhiên nhớ anh iu ngang 😚😚😚 #chaubui #fyp #RIO #52hz ,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-chaubui-20240928141026-7419696113822813448.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-chaubui-20240928141026-7419696113822813448.jpg,23800.0,92.0,285.0,465.0,390100.0,2100000.0,1727532626.0,2024-09-28T14:10:26.000Z,Suốt Đêm (Cut #3),"['#chaubui', '#fyp', '#rio', '#52hz']",#chaubui #fyp #rio #52hz,4,2024-09-28 14:10:26+00:00,đang đi fashion week tự nhiên nhớ anh iu ngang,46,10,24642.0,0.0631684183542681,10.077482875583607,4.532599493153256,5.655991810819852,12.874160958936733,14.557448378884017,10.112248163482883,medium,3,0,0,0,0,2024-09-28 21:10:26+07:00,21,1
6.985132499529682e+18,Đây là 1 chiếc video không thè lưỡi 😜#nguoitronggiangho #onhachoigame #SohaGame,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-lebong95-20210715124137-6985132499529682203.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-lebong95-20210715124137-6985132499529682203.jpg,204800.0,1689.0,292.0,218.0,3200000.0,10100000.0,1626352897.0,2021-07-15T12:41:37.000Z,nhạc nền - Le bong,"['#nguoitronggiangho', '#onhachoigame', '#sohagame']",#nguoitronggiangho #onhachoigame #sohagame,3,2021-07-15 12:41:37+00:00,đây là 1 chiếc video không thè lưỡi,35,8,206999.0,0.0646871875,12.22979405494807,7.432483807917119,5.680172609017068,14.978661680269909,16.128046080821385,12.240474072247506,medium,1,0,0,0,0,2021-07-15 19:41:37+07:00,19,0
7.392223019030154e+18,"Hihi giờ ch bị đi chơi thui!!!
#hariwon ",https://api.apify.com/v2/key-value-stores/pewPl1bxVYGkzAID4/records/video-hariwonday-20240716132047-7392223019030154504.mp4,https://api.apify.com/v2/key-value-stores/pewPl1bxVYGkzAID4/records/cover-hariwonday-20240716132047-7392223019030154504.jpg,202600.0,606.0,548.0,3717.0,3500000.0,4300000.0,1721136047.0,2024-07-16T13:20:47.000Z,Mamushi (feat. Yuki Chiba),['#hariwon'],#hariwon,1,2024-07-16 13:20:47+00:00,hihi giờ ch bị đi chơi thui,27,7,207471.0,0.0592774285714285,12.218993806618696,6.408528791059498,6.3080984415095305,15.068273812173889,15.274125813221904,12.242751669788666,medium,0,0,0,0,0,2024-07-16 20:20:47+07:00,20,0
7.14730718989019e+18,Bữa nay ra dẻ quá =))))) (Dc:??),https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-ciin-20220925132217-7147307189890190597.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-ciin-20220925132217-7147307189890190597.jpg,283200.0,520.0,361.0,4377.0,3600000.0,16600000.0,1664112137.0,2022-09-25T13:22:17.000Z,Vệ Tinh HIEUTHUHAI produced by Kewtiie,[],,0,2022-09-25 13:22:17+00:00,bữa nay ra dẻ quá dc,20,6,288458.0,0.0801272222222222,12.553912171868914,6.255750041753367,5.891644211825771,15.096444681204078,16.624913313567735,12.572308240446336,high,0,0,0,0,0,2022-09-25 20:22:17+07:00,20,1
7.547957121690766e+18,dự tiệc @Gon Pink còn có quà khủng mang về nữa #Misthy,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/video-mcmisthy-20250909052841-7547957121690766610.mp4,https://api.apify.com/v2/key-value-stores/awoyBmj2vRJYsw0RR/records/cover-mcmisthy-20250909052841-7547957121690766610.jpg,24300.0,90.0,72.0,559.0,360000.0,5200000.0,1757395721.0,2025-09-09T05:28:41.000Z,nhạc nền - Misthy,['#misthy'],#misthy,1,2025-09-09 05:28:41+00:00,dự tiệc pink còn có quà khủng mang về nữa,41,10,25021.0,0.0695027777777777,10.098272780745283,4.51085950651685,4.290459441148391,12.793862088206213,15.46416937585933,10.127510716877346,high,0,1,0,0,0,2025-09-09 12:28:41+07:00,12,0
